price,beds,property_type,url
1200000,3,Detached Bungalow,https://www.rightmove.co.uk/properties/161429135#/?channel=RES_BUY
1200000,5,Town House,https://www.rightmove.co.uk/properties/157080026#/?channel=RES_BUY
1200000,5,Detached,https://www.rightmove.co.uk/properties/160976954#/?channel=RES_BUY
1225000,5,Detached,https://www.rightmove.co.uk/properties/159823049#/?channel=RES_BUY
1250000,4,Detached,https://www.rightmove.co.uk/properties/161628908#/?channel=RES_BUY
1250000,4,Detached,https://www.rightmove.co.uk/properties/161336399#/?channel=RES_BUY
1250000,10,Detached,https://www.rightmove.co.uk/properties/161714600#/?channel=RES_BUY
1300000,6,Semi-Detached,https://www.rightmove.co.uk/properties/162207047#/?channel=RES_BUY
1300000,5,Bungalow,https://www.rightmove.co.uk/properties/162827444#/?channel=RES_BUY
1300000,6,Terraced,https://www.rightmove.co.uk/properties/160404692#/?channel=RES_BUY
1325000,4,Detached,https://www.rightmove.co.uk/properties/162183425#/?channel=RES_BUY
1350000,5,Detached,https://www.rightmove.co.uk/properties/160596377#/?channel=RES_BUY
1375000,4,Detached,https://www.rightmove.co.uk/properties/161248982#/?channel=RES_BUY
1395000,4,Link Detached House,https://www.rightmove.co.uk/properties/152601995#/?channel=RES_BUY
1400000,4,Detached,https://www.rightmove.co.uk/properties/158394932#/?channel=RES_BUY
1435000,4,Detached,https://www.rightmove.co.uk/properties/151675952#/?channel=RES_BUY
1450000,5,Detached,https://www.rightmove.co.uk/properties/161143208#/?channel=RES_BUY
1450000,4,Detached,https://www.rightmove.co.uk/properties/160133849#/?channel=RES_BUY
1450000,5,Detached,https://www.rightmove.co.uk/properties/162085409#/?channel=RES_BUY
1495000,4,Detached,https://www.rightmove.co.uk/properties/160707941#/?channel=RES_BUY
1500000,4,Detached,https://www.rightmove.co.uk/properties/161632613#/?channel=RES_BUY
1500000,4,Detached,https://www.rightmove.co.uk/properties/87113292#/?channel=RES_BUY
1500000,5,Detached,https://www.rightmove.co.uk/properties/160436459#/?channel=RES_BUY
1500000,4,Detached,https://www.rightmove.co.uk/properties/160476308#/?channel=RES_BUY
1500000,5,Detached,https://www.rightmove.co.uk/properties/160955987#/?channel=RES_BUY
1500000,5,Detached,https://www.rightmove.co.uk/properties/161323118#/?channel=RES_BUY
1595000,5,Detached,https://www.rightmove.co.uk/properties/161927948#/?channel=RES_BUY
1625000,5,Detached,https://www.rightmove.co.uk/properties/159814664#/?channel=RES_BUY
1650000,4,Detached,https://www.rightmove.co.uk/properties/159224009#/?channel=RES_BUY
1750000,6,Detached,https://www.rightmove.co.uk/properties/162795113#/?channel=RES_BUY
