price,beds,property_type,url
700000,3,Detached,https://www.rightmove.co.uk/properties/161015726#/?channel=RES_BUY
700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/160549424#/?channel=RES_BUY
700000,3,House,https://www.rightmove.co.uk/properties/161237666#/?channel=RES_BUY
700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/160532948#/?channel=RES_BUY
700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162827183#/?channel=RES_BUY
700000,4,End of Terrace,https://www.rightmove.co.uk/properties/161795315#/?channel=RES_BUY
700000,2,Terraced,https://www.rightmove.co.uk/properties/157931453#/?channel=RES_BUY
700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161389595#/?channel=RES_BUY
700000,3,Detached,https://www.rightmove.co.uk/properties/160454738#/?channel=RES_BUY
700000,3,Detached,https://www.rightmove.co.uk/properties/161197037#/?channel=RES_BUY
700000,3,End of Terrace,https://www.rightmove.co.uk/properties/159961358#/?channel=RES_BUY
725000,3,Terraced,https://www.rightmove.co.uk/properties/161972210#/?channel=RES_BUY
725000,5,Semi-Detached,https://www.rightmove.co.uk/properties/161052731#/?channel=RES_BUY
725000,2,House,https://www.rightmove.co.uk/properties/160902476#/?channel=RES_BUY
725000,2,Terraced,https://www.rightmove.co.uk/properties/161987546#/?channel=RES_BUY
725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/159208337#/?channel=RES_BUY
735000,3,Semi-Detached,https://www.rightmove.co.uk/properties/150322841#/?channel=RES_BUY
735000,3,End of Terrace,https://www.rightmove.co.uk/properties/162457571#/?channel=RES_BUY
740000,3,Terraced,https://www.rightmove.co.uk/properties/159969767#/?channel=RES_BUY
743000,3,Terraced,https://www.rightmove.co.uk/properties/148195334#/?channel=RES_BUY
745000,3,Detached,https://www.rightmove.co.uk/properties/158773829#/?channel=RES_BUY
750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161512850#/?channel=RES_BUY
750000,4,Detached,https://www.rightmove.co.uk/properties/160833023#/?channel=RES_BUY
750000,2,Terraced,https://www.rightmove.co.uk/properties/161837000#/?channel=RES_BUY
750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/87036327#/?channel=RES_BUY
750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/157698821#/?channel=RES_BUY
750000,3,Detached,https://www.rightmove.co.uk/properties/157165853#/?channel=RES_BUY
750000,3,Terraced,https://www.rightmove.co.uk/properties/162476435#/?channel=RES_BUY
750000,3,Terraced,https://www.rightmove.co.uk/properties/162254525#/?channel=RES_BUY
750000,3,Bungalow,https://www.rightmove.co.uk/properties/158656427#/?channel=RES_BUY
