price,beds,property_type,url
950000,3,House,https://www.rightmove.co.uk/properties/162020033#/?channel=RES_BUY
950000,2,Terraced,https://www.rightmove.co.uk/properties/162106595#/?channel=RES_BUY
965000,3,End of Terrace,https://www.rightmove.co.uk/properties/161402012#/?channel=RES_BUY
975000,3,Terraced,https://www.rightmove.co.uk/properties/158779760#/?channel=RES_BUY
975000,3,Terraced,https://www.rightmove.co.uk/properties/162177113#/?channel=RES_BUY
995000,3,House,https://www.rightmove.co.uk/properties/157352465#/?channel=RES_BUY
995000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161926775#/?channel=RES_BUY
995000,4,Semi-Detached,https://www.rightmove.co.uk/properties/157134848#/?channel=RES_BUY
995000,3,End of Terrace,https://www.rightmove.co.uk/properties/162965774#/?channel=RES_BUY
995000,3,Terraced,https://www.rightmove.co.uk/properties/162861437#/?channel=RES_BUY
995000,4,Terraced,https://www.rightmove.co.uk/properties/158040569#/?channel=RES_BUY
995000,2,Terraced,https://www.rightmove.co.uk/properties/159611336#/?channel=RES_BUY
999950,4,Semi-Detached,https://www.rightmove.co.uk/properties/163007567#/?channel=RES_BUY
1000000,2,Terraced,https://www.rightmove.co.uk/properties/160556930#/?channel=RES_BUY
1000000,4,House,https://www.rightmove.co.uk/properties/158550131#/?channel=RES_BUY
1000000,2,End of Terrace,https://www.rightmove.co.uk/properties/160623971#/?channel=RES_BUY
1000000,3,Semi-Detached,https://www.rightmove.co.uk/properties/157403975#/?channel=RES_BUY
1000000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162322811#/?channel=RES_BUY
1000000,3,Terraced,https://www.rightmove.co.uk/properties/162564329#/?channel=RES_BUY
1025000,3,Terraced,https://www.rightmove.co.uk/properties/161755151#/?channel=RES_BUY
1025000,4,Terraced,https://www.rightmove.co.uk/properties/159078803#/?channel=RES_BUY
1050000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162260024#/?channel=RES_BUY
1075000,4,End of Terrace,https://www.rightmove.co.uk/properties/160206170#/?channel=RES_BUY
1095000,3,Terraced,https://www.rightmove.co.uk/properties/159148133#/?channel=RES_BUY
1095000,3,Terraced,https://www.rightmove.co.uk/properties/159047684#/?channel=RES_BUY
1100000,3,House,https://www.rightmove.co.uk/properties/160199624#/?channel=RES_BUY
1100000,4,End of Terrace,https://www.rightmove.co.uk/properties/162017900#/?channel=RES_BUY
1100000,3,Terraced,https://www.rightmove.co.uk/properties/162897071#/?channel=RES_BUY
1100000,3,House,https://www.rightmove.co.uk/properties/162170297#/?channel=RES_BUY
1100000,4,End of Terrace,https://www.rightmove.co.uk/properties/160763234#/?channel=RES_BUY
1100000,3,House,https://www.rightmove.co.uk/properties/161194739#/?channel=RES_BUY
1100000,4,Terraced,https://www.rightmove.co.uk/properties/158085116#/?channel=RES_BUY
