price,beds,property_type,url
3850000,9,Detached,https://www.rightmove.co.uk/properties/154898579#/?channel=RES_BUY
3900000,6,House,https://www.rightmove.co.uk/properties/154803908#/?channel=RES_BUY
3950000,6,Detached,https://www.rightmove.co.uk/properties/157955285#/?channel=RES_BUY
3950000,7,House,https://www.rightmove.co.uk/properties/159970301#/?channel=RES_BUY
3995000,6,House,https://www.rightmove.co.uk/properties/162321812#/?channel=RES_BUY
3995000,6,Detached,https://www.rightmove.co.uk/properties/160252979#/?channel=RES_BUY
3999950,7,House,https://www.rightmove.co.uk/properties/160602680#/?channel=RES_BUY
4000000,6,Detached,https://www.rightmove.co.uk/properties/160525001#/?channel=RES_BUY
4250000,6,Detached,https://www.rightmove.co.uk/properties/158626844#/?channel=RES_BUY
4250000,7,Detached,https://www.rightmove.co.uk/properties/160500236#/?channel=RES_BUY
4450000,6,Detached,https://www.rightmove.co.uk/properties/160016993#/?channel=RES_BUY
4500000,7,Detached,https://www.rightmove.co.uk/properties/160905065#/?channel=RES_BUY
4500000,7,Detached,https://www.rightmove.co.uk/properties/158877956#/?channel=RES_BUY
4995000,6,Detached,https://www.rightmove.co.uk/properties/162609380#/?channel=RES_BUY
6500000,6,Detached,https://www.rightmove.co.uk/properties/150023756#/?channel=RES_BUY
6750000,5,Detached,https://www.rightmove.co.uk/properties/162545192#/?channel=RES_BUY
8500000,9,Detached,https://www.rightmove.co.uk/properties/160502777#/?channel=RES_BUY
9950000,8,Detached,https://www.rightmove.co.uk/properties/161365547#/?channel=RES_BUY
